iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
CPV,Africa,Cape Verde,2020-09-29,5900,83,80.429,59,0,1,10611.74,149.284,144.659,106.117,0,1.799,1.06,NA,NA,NA,NA,NA,NA,NA,NA,545,NA,NA,0.98,439,0.79,0.183,5.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.13,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-09-30,6024,124,87.429,60,1,0.857,10834.766,223.026,157.249,107.916,1.799,1.542,1.06,NA,NA,NA,NA,NA,NA,NA,NA,606,NA,NA,1.09,452,0.813,0.193,5.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.13,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-01,6126,102,92.429,61,1,0.857,11018.223,183.457,166.242,109.715,1.799,1.542,1.06,NA,NA,NA,NA,NA,NA,NA,NA,555,NA,NA,0.998,467,0.84,0.198,5.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.13,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-02,6205,79,82.429,62,1,1,11160.313,142.089,148.256,111.513,1.799,1.799,1.06,NA,NA,NA,NA,NA,NA,NA,NA,457,NA,NA,0.822,459,0.826,0.18,5.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.13,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-03,6296,91,85,62,0,0.857,11323.985,163.673,152.881,111.513,0,1.542,1.06,NA,NA,NA,NA,NA,NA,NA,NA,566,NA,NA,1.018,472,0.849,0.18,5.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.13,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-04,6360,64,84.143,65,3,1.143,11439.096,115.11,151.339,116.909,5.396,2.056,1.06,NA,NA,NA,NA,NA,NA,NA,NA,181,NA,NA,0.326,469,0.844,0.179,5.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.13,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-05,6433,73,88,68,3,1.286,11570.394,131.298,158.277,122.305,5.396,2.312,1.06,NA,NA,NA,NA,NA,NA,NA,NA,470,NA,NA,0.845,483,0.869,0.182,5.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.13,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-06,6518,85,88.286,69,1,1.429,11723.275,152.881,158.791,124.103,1.799,2.569,1.06,NA,NA,NA,NA,NA,NA,NA,NA,533,NA,NA,0.959,481,0.865,0.184,5.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.13,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-07,6624,106,85.714,71,2,1.571,11913.926,190.652,154.166,127.701,3.597,2.826,1.06,NA,NA,NA,NA,NA,NA,NA,NA,493,NA,NA,0.887,465,0.836,0.184,5.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.13,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-08,6717,93,84.429,71,0,1.429,12081.196,167.27,151.853,127.701,0,2.569,1.06,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,0.953,461,0.829,0.183,5.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.13,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-09,6809,92,86.286,73,2,1.571,12246.667,165.471,155.193,131.298,3.597,2.826,1.05,NA,NA,NA,NA,NA,NA,NA,NA,525,NA,NA,0.944,471,0.847,0.183,5.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.13,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-10,6913,104,88.143,74,1,1.714,12433.722,187.054,158.534,133.096,1.799,3.083,1.05,NA,NA,NA,NA,NA,NA,NA,NA,648,NA,NA,1.165,483,0.869,0.182,5.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.13,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-11,7072,159,101.714,75,1,1.429,12719.699,285.977,182.943,134.895,1.799,2.569,1.05,NA,NA,NA,NA,NA,NA,NA,NA,310,NA,NA,0.558,501,0.901,0.203,4.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.13,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-12,7155,83,103.143,75,0,1,12868.983,149.284,185.513,134.895,0,1.799,1.05,NA,NA,NA,NA,NA,NA,NA,NA,479,NA,NA,0.862,503,0.905,0.205,4.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-13,7254,99,105.143,77,2,1.143,13047.044,178.061,189.11,138.492,3.597,2.056,1.05,NA,NA,NA,NA,NA,NA,NA,NA,561,NA,NA,1.009,507,0.912,0.207,4.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-14,7371,117,106.714,79,2,1.143,13257.48,210.436,191.936,142.089,3.597,2.056,1.05,NA,NA,NA,NA,NA,NA,NA,NA,404,NA,NA,0.727,494,0.889,0.216,4.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-15,7444,73,103.857,79,0,1.143,13388.778,131.298,186.797,142.089,0,2.056,1.05,NA,NA,NA,NA,NA,NA,NA,NA,660,NA,NA,1.187,512,0.921,0.203,4.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-16,7526,82,102.429,82,3,1.286,13536.263,147.485,184.228,147.485,5.396,2.312,1.05,NA,NA,NA,NA,NA,NA,NA,NA,583,NA,NA,1.049,521,0.937,0.197,5.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-17,7638,112,103.571,85,3,1.571,13737.707,201.443,186.284,152.881,5.396,2.826,1.05,NA,NA,NA,NA,NA,NA,NA,NA,561,NA,NA,1.009,508,0.914,0.204,4.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-18,7752,114,97.143,86,1,1.571,13942.747,205.04,174.721,154.68,1.799,2.826,1.04,NA,NA,NA,NA,NA,NA,NA,NA,332,NA,NA,0.597,511,0.919,0.19,5.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-19,7800,48,92.143,87,1,1.714,14029.08,86.333,165.728,156.478,1.799,3.083,1.04,NA,NA,NA,NA,NA,NA,NA,NA,543,NA,NA,0.977,521,0.937,0.177,5.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-20,7901,101,92.429,87,0,1.429,14210.738,181.659,166.242,156.478,0,2.569,1.04,NA,NA,NA,NA,NA,NA,NA,NA,578,NA,NA,1.04,523,0.941,0.177,5.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-21,8033,132,94.571,90,3,1.571,14448.154,237.415,170.096,161.874,5.396,2.826,1.04,NA,NA,NA,NA,NA,NA,NA,NA,652,NA,NA,1.173,558,1.004,0.169,5.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-22,8122,89,96.857,91,1,1.714,14608.229,160.075,174.207,163.673,1.799,3.083,1.04,NA,NA,NA,NA,NA,NA,NA,NA,526,NA,NA,0.946,539,0.969,0.18,5.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-23,8198,76,96,94,3,1.714,14744.923,136.694,172.666,169.068,5.396,3.083,1.04,NA,NA,NA,NA,NA,NA,NA,NA,775,NA,NA,1.394,567,1.02,0.169,5.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-24,8322,124,97.714,94,0,1.286,14967.949,223.026,175.749,169.068,0,2.312,1.04,NA,NA,NA,NA,NA,NA,NA,NA,539,NA,NA,0.969,564,1.014,0.173,5.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-25,8396,74,92,94,0,1.143,15101.045,133.096,165.471,169.068,0,2.056,1.04,NA,NA,NA,NA,NA,NA,NA,NA,290,NA,NA,0.522,558,1.004,0.165,6.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-26,8423,27,89,94,0,1,15149.608,48.562,160.075,169.068,0,1.799,1.03,NA,NA,NA,NA,NA,NA,NA,NA,332,NA,NA,0.597,527,0.948,0.169,5.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-27,8472,49,81.571,94,0,1,15237.739,88.131,146.714,169.068,0,1.799,1.03,NA,NA,NA,NA,NA,NA,NA,NA,479,NA,NA,0.862,513,0.923,0.159,6.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-28,8548,76,73.571,94,0,0.571,15374.433,136.694,132.326,169.068,0,1.028,1.03,NA,NA,NA,NA,NA,NA,NA,NA,527,NA,NA,0.948,495,0.89,0.149,6.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-29,8603,55,68.714,95,1,0.571,15473.356,98.923,123.59,170.867,1.799,1.028,1.03,NA,NA,NA,NA,NA,NA,NA,NA,677,NA,NA,1.218,517,0.93,0.133,7.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-30,8694,91,70.857,95,0,0.143,15637.028,163.673,127.444,170.867,0,0.257,1.03,NA,NA,NA,NA,NA,NA,NA,NA,584,NA,NA,1.05,490,0.881,0.145,6.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-10-31,8793,99,67.286,95,0,0.143,15815.09,178.061,121.02,170.867,0,0.257,1.03,NA,NA,NA,NA,NA,NA,NA,NA,390,NA,NA,0.701,468,0.842,0.144,7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-01,8848,55,64.571,95,0,0.143,15914.013,98.923,116.138,170.867,0,0.257,1.03,NA,NA,NA,NA,NA,NA,NA,NA,288,NA,NA,0.518,468,0.842,0.138,7.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-02,8882,34,65.571,95,0,0.143,15975.165,61.152,117.937,170.867,0,0.257,1.03,NA,NA,NA,NA,NA,NA,NA,NA,421,NA,NA,0.757,481,0.865,0.136,7.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-03,8944,62,67.429,95,0,0.143,16086.678,111.513,121.277,170.867,0,0.257,1.03,NA,NA,NA,NA,NA,NA,NA,NA,490,NA,NA,0.881,482,0.867,0.14,7.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-04,9053,109,72.143,95,0,0.143,16282.726,196.047,129.756,170.867,0,0.257,1.03,NA,NA,NA,NA,NA,NA,NA,NA,491,NA,NA,0.883,477,0.858,0.151,6.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-05,9149,96,78,97,2,0.286,16455.391,172.666,140.291,174.464,3.597,0.514,1.03,NA,NA,NA,NA,NA,NA,NA,NA,727,NA,NA,1.308,484,0.871,0.161,6.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-06,9224,75,75.714,100,3,0.714,16590.286,134.895,136.18,179.86,5.396,1.285,1.03,NA,NA,NA,NA,NA,NA,NA,NA,524,NA,NA,0.942,476,0.856,0.159,6.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-07,9291,67,71.143,100,0,0.714,16710.792,120.506,127.958,179.86,0,1.285,1.03,NA,NA,NA,NA,NA,NA,NA,NA,510,NA,NA,0.917,493,0.887,0.144,6.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-08,9369,78,74.429,100,0,0.714,16851.083,140.291,133.867,179.86,0,1.285,1.03,NA,NA,NA,NA,NA,NA,NA,NA,283,NA,NA,0.509,492,0.885,0.151,6.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-09,9419,50,76.714,100,0,0.714,16941.013,89.93,137.978,179.86,0,1.285,1.03,NA,NA,NA,NA,NA,NA,NA,NA,471,NA,NA,0.847,499,0.898,0.154,6.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-10,9499,80,79.286,101,1,0.857,17084.901,143.888,142.603,181.659,1.799,1.542,1.03,NA,NA,NA,NA,NA,NA,NA,NA,417,NA,NA,0.75,489,0.88,0.162,6.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-11,9560,61,72.429,102,1,1,17194.616,109.715,130.27,183.457,1.799,1.799,1.03,NA,NA,NA,NA,NA,NA,NA,NA,681,NA,NA,1.225,516,0.928,0.14,7.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-12,9694,134,77.857,102,0,0.714,17435.628,241.012,140.034,183.457,0,1.285,1.03,NA,NA,NA,NA,NA,NA,NA,NA,491,NA,NA,0.883,482,0.867,0.162,6.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-13,9741,47,73.857,102,0,0.286,17520.162,84.534,132.839,183.457,0,0.514,1.03,NA,NA,NA,NA,NA,NA,NA,NA,402,NA,NA,0.723,465,0.836,0.159,6.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-14,9780,39,69.857,102,0,0.286,17590.308,70.145,125.645,183.457,0,0.514,1.03,NA,NA,NA,NA,NA,NA,NA,NA,528,NA,NA,0.95,468,0.842,0.149,6.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-15,9822,42,64.714,103,1,0.429,17665.849,75.541,116.395,185.256,1.799,0.771,1.03,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,NA,0.318,452,0.813,0.143,7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-16,9840,18,60.143,103,0,0.429,17698.224,32.375,108.173,185.256,0,0.771,1.03,NA,NA,NA,NA,NA,NA,NA,NA,591,NA,NA,1.063,470,0.845,0.128,7.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-17,9960,120,65.857,103,0,0.286,17914.056,215.832,118.451,185.256,0,0.514,1.03,NA,NA,NA,NA,NA,NA,NA,NA,390,NA,NA,0.701,466,0.838,0.141,7.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-18,10000,40,62.857,104,1,0.286,17986,71.944,113.055,187.054,1.799,0.514,1.03,NA,NA,NA,NA,NA,NA,NA,NA,321,NA,NA,0.577,414,0.745,0.152,6.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-19,10082,82,55.429,104,0,0.286,18133.485,147.485,99.694,187.054,0,0.514,1.03,NA,NA,NA,NA,NA,NA,NA,NA,501,NA,NA,0.901,416,0.748,0.133,7.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-20,10152,70,58.714,104,0,0.286,18259.387,125.902,105.604,187.054,0,0.514,1.03,NA,NA,NA,NA,NA,NA,NA,NA,460,NA,NA,0.827,424,0.763,0.138,7.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-21,10234,82,64.857,104,0,0.286,18406.872,147.485,116.652,187.054,0,0.514,1.03,NA,NA,NA,NA,NA,NA,NA,NA,234,NA,NA,0.421,382,0.687,0.17,5.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-22,10276,42,64.857,104,0,0.143,18482.413,75.541,116.652,187.054,0,0.257,1.03,NA,NA,NA,NA,NA,NA,NA,NA,255,NA,NA,0.459,393,0.707,0.165,6.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-23,10302,26,66,104,0,0.143,18529.177,46.764,118.708,187.054,0,0.257,1.03,NA,NA,NA,NA,NA,NA,NA,NA,532,NA,NA,0.957,385,0.692,0.171,5.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-24,10400,98,62.857,104,0,0.143,18705.44,176.263,113.055,187.054,0,0.257,1.03,NA,NA,NA,NA,NA,NA,NA,NA,481,NA,NA,0.865,398,0.716,0.158,6.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-25,10526,126,75.143,104,0,0,18932.063,226.624,135.152,187.054,0,0,1.03,NA,NA,NA,NA,NA,NA,NA,NA,355,NA,NA,0.639,403,0.725,0.186,5.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-26,10570,44,69.714,105,1,0.143,19011.202,79.138,125.388,188.853,1.799,0.257,1.03,NA,NA,NA,NA,NA,NA,NA,NA,358,NA,NA,0.644,382,0.687,0.182,5.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-27,10626,56,67.714,105,0,0.143,19111.923,100.722,121.791,188.853,0,0.257,1.03,NA,NA,NA,NA,NA,NA,NA,NA,423,NA,NA,0.761,377,0.678,0.18,5.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-28,10700,74,66.571,105,0,0.143,19245.02,133.096,119.735,188.853,0,0.257,1.03,NA,NA,NA,NA,NA,NA,NA,NA,365,NA,NA,0.656,396,0.712,0.168,5.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-29,10747,47,67.286,105,0,0.143,19329.554,84.534,121.02,188.853,0,0.257,1.02,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,0.214,376,0.676,0.179,5.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-11-30,10761,14,65.571,105,0,0.143,19354.734,25.18,117.937,188.853,0,0.257,1.02,NA,NA,NA,NA,NA,NA,NA,NA,406,NA,NA,0.73,358,0.644,0.183,5.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
CPV,Africa,Cape Verde,2020-12-01,10816,55,59.429,106,1,0.286,19453.657,98.923,106.888,190.652,1.799,0.514,1.02,NA,NA,NA,NA,NA,NA,NA,NA,498,NA,NA,0.896,361,0.649,0.165,6.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.665
